4.23768	30921
4.23861	30930
4.23953	30939
4.24046	30948
4.24138	30957
4.24231	30966
4.24323	30975
4.24416	30984
4.24508	30993
4.24601	31002
4.24693	31011
4.24786	31020
4.24878	31029
4.24971	31038
4.25063	31047
4.25156	31056
4.25248	31065
4.2534	31074
4.25433	31083
4.25525	31092
4.25618	31101
4.2571	31110
4.25803	31119
4.25895	31128
4.25988	31137
4.2608	31146
4.26173	31155
4.26265	31164
4.26358	31173
4.2645	31182
4.26543	31191
4.26635	31200
4.26728	31209
4.2682	31218
4.26913	31227
4.27005	31236
4.27098	31245
4.2719	31254
4.27283	31263
4.27375	31272
4.27468	31281
4.2756	31290
4.27652	31299
4.27745	31308
4.27837	31317
4.2793	31326
4.28022	31335
4.28115	31344
4.28207	31353
4.283	31362
4.28392	31371
4.28485	31380
4.28577	31389
4.2867	31398
4.28762	31407
4.28855	31416
4.28947	31425
4.2904	31434
4.29132	31443
4.29225	31452
4.29317	31461
4.2941	31470
4.29502	31479
4.29595	31488
4.29687	31497
4.2978	31506
4.29872	31515
4.29964	31524
4.30057	31533
4.30149	31542
4.30242	31551
4.30334	31560
4.30427	31569
4.30519	31578
4.30612	31587
4.30704	31596
4.30797	31605
4.30889	31614
4.30982	31623
4.31074	31632
4.31167	31641
4.31259	31650
4.31352	31659
4.31444	31668
4.31537	31677
4.31629	31686
4.31722	31695
4.31814	31704
4.31907	31713
4.31999	31722
4.32092	31731
4.32184	31740
4.32276	31749
4.32369	31758
4.32461	31767
4.32554	31776
4.32646	31785
4.32739	31794
4.32831	31803
4.32924	31812
4.33016	31821
4.33109	31830
4.33201	31839
4.33294	31848
4.33386	31857
4.33479	31866
4.33571	31875
4.33664	31884
4.33756	31893
4.33849	31902
4.33941	31911
4.34034	31920
4.34126	31929
4.34219	31937
4.34311	31945
4.34404	31953
4.34496	31961
4.34588	31969
4.34681	31977
4.34773	31985
4.34866	31993
4.34958	32001
4.35051	32009
4.35143	32017
4.35236	32025
4.35328	32033
4.35421	32041
4.35513	32049
4.35606	32057
4.35698	32065
4.35791	32073
4.35883	32081
4.35976	32089
4.36068	32097
4.36161	32105
4.36253	32113
4.36346	32121
4.36438	32129
4.36531	32137
4.36623	32145
4.36716	32153
4.36808	32161
4.369	32169
4.36993	32177
4.37085	32185
4.37178	32193
4.3727	32201
4.37363	32209
4.37455	32217
4.37548	32225
4.3764	32233
4.37733	32241
4.37825	32249
4.37918	32257
4.3801	32265
4.38103	32273
4.38195	32281
4.38288	32289
4.3838	32297
4.38473	32305
4.38565	32313
4.38658	32321
4.3875	32329
4.38843	32337
4.38935	32345
4.39028	32353
4.3912	32361
4.39212	32369
4.39305	32377
4.39397	32385
4.3949	32393
4.39582	32401
4.39675	32409
4.39767	32417
4.3986	32425
4.39952	32433
4.40045	32441
4.40137	32449
4.4023	32457
4.40322	32465
4.40415	32473
4.40507	32481
4.406	32489
4.40692	32497
4.40785	32505
4.40877	32513
4.4097	32521
4.41062	32529
4.41155	32537
4.41247	32545
4.4134	32553
4.41432	32561
4.41524	32569
4.41617	32577
4.41709	32585
4.41802	32593
4.41894	32601
4.41987	32609
4.42079	32617
4.42172	32625
4.42264	32633
4.42357	32641
4.42449	32649
4.42542	32657
4.42634	32665
4.42727	32673
4.42819	32681
4.42912	32689
4.43004	32697
4.43097	32705
4.43189	32713
4.43282	32721
4.43374	32729
4.43467	32737
4.43559	32745
4.43652	32753
4.43744	32761
4.43836	32769
4.43929	32777
4.44021	32785
4.44114	32793
4.44206	32801
4.44299	32809
4.44391	32817
4.44484	32825
4.44576	32833
4.44669	32841
4.44761	32849
4.44854	32857
4.44946	32865
4.45039	32873
4.45131	32881
4.45224	32889
4.45316	32897
4.45409	32905
4.45501	32913
4.45594	32921
4.45686	32929
4.45779	32937
4.45871	32945
4.45964	32953
4.46056	32961
4.46148	32969
4.46241	32977
4.46333	32985
4.46426	32993
4.46518	33001
4.46611	33009
4.46703	33017
4.46796	33025
4.46888	33033
4.46981	33041
4.47073	33049
4.47166	33057
4.47258	33065
4.47351	33073
4.47443	33081
4.47536	33089
4.47628	33097
4.47721	33105
4.47813	33113
4.47906	33121
4.47998	33129
4.48091	33137
4.48183	33145
4.48276	33153
4.48368	33161
4.4846	33169
4.48553	33177
4.48645	33185
4.48738	33193
4.4883	33201
4.48923	33209
4.49015	33217
4.49108	33225
4.492	33233
4.49293	33241
4.49385	33249
4.49478	33257
4.4957	33265
4.49663	33273
4.49755	33281
4.49848	33289
4.4994	33297
4.50033	33305
4.50125	33313
4.50218	33321
4.5031	33329
4.50403	33337
4.50495	33345
4.50588	33353
4.5068	33361
4.50772	33369
4.50865	33377
4.50957	33385
4.5105	33393
4.51142	33401
4.51235	33409
4.51327	33417
4.5142	33425
4.51512	33433
4.51605	33441
4.51697	33449
4.5179	33457
4.51882	33465
4.51975	33473
4.52067	33481
4.5216	33489
4.52252	33497
4.52345	33505
4.52437	33513
4.5253	33521
4.52622	33529
4.52715	33537
4.52807	33545
4.529	33553
4.52992	33561
4.53084	33569
4.53177	33577
4.53269	33585
4.53362	33593
4.53454	33601
4.53547	33609
4.53639	33617
4.53732	33625
4.53824	33633
4.53917	33641
4.54009	33649
4.54102	33657
4.54194	33665
4.54287	33673
4.54379	33681
4.54472	33689
4.54564	33697
4.54657	33705
4.54749	33713
4.54842	33721
4.54934	33729
4.55027	33737
4.55119	33745
4.55212	33753
4.55304	33761
4.55396	33769
4.55489	33777
4.55581	33785
4.55674	33793
4.55766	33801
4.55859	33809
4.55951	33817
4.56044	33825
4.56136	33833
4.56229	33841
4.56321	33849
4.56414	33857
4.56506	33865
4.56599	33873
4.56691	33881
4.56784	33889
4.56876	33897
4.56969	33905
4.57061	33913
4.57154	33921
4.57246	33929
4.57339	33937
4.57431	33945
4.57524	33953
4.57616	33961
4.57708	33969
4.57801	33977
4.57893	33985
4.57986	33993
4.58078	34001
4.58171	34009
4.58263	34017
4.58356	34025
4.58448	34033
4.58541	34041
4.58633	34049
4.58726	34057
4.58818	34065
4.58911	34073
4.59003	34081
4.59096	34089
4.59188	34097
4.59281	34105
4.59373	34113
4.59466	34121
4.59558	34129
4.59651	34137
4.59743	34145
4.59836	34153
4.59928	34161
4.6002	34169
4.60113	34177
4.60205	34185
4.60298	34193
4.6039	34201
4.60483	34209
4.60575	34217
4.60668	34225
4.6076	34233
4.60853	34241
4.60945	34249
4.61038	34257
4.6113	34265
4.61223	34273
4.61315	34281
4.61408	34289
4.615	34297
4.61593	34305
4.61685	34313
4.61778	34321
4.6187	34329
4.61963	34337
4.62055	34345
4.62148	34353
4.6224	34361
4.62332	34369
4.62425	34377
4.62517	34385
4.6261	34393
4.62702	34401
4.62795	34409
4.62887	34417
4.6298	34425
4.63072	34433
4.63165	34441
4.63257	34449
4.6335	34457
4.63442	34465
4.63535	34473
4.63627	34481
4.6372	34489
4.63812	34497
4.63905	34505
4.63997	34513
4.6409	34521
4.64182	34529
4.64275	34537
4.64367	34545
4.6446	34553
4.64552	34561
4.64644	34569
4.64737	34577
4.64829	34585
4.64922	34593
4.65014	34601
4.65107	34609
4.65199	34617
4.65292	34625
4.65384	34633
4.65477	34641
4.65569	34649
4.65662	34657
4.65754	34665
4.65847	34673
4.65939	34681
4.66032	34689
4.66124	34697
4.66217	34705
4.66309	34713
4.66402	34721
4.66494	34729
4.66587	34737
4.66679	34745
4.66772	34753
4.66864	34761
4.66956	34769
4.67049	34777
4.67141	34785
4.67234	34793
4.67326	34801
4.67419	34809
4.67511	34817
4.67604	34825
4.67696	34833
4.67789	34841
4.67881	34849
4.67974	34857
4.68066	34865
4.68159	34873
4.68251	34881
4.68344	34889
4.68436	34897
4.68529	34905
4.68621	34913
4.68714	34921
4.68806	34929
4.68899	34937
4.68991	34945
4.69084	34953
4.69176	34961
4.69268	34969
4.69361	34977
4.69453	34985
4.69546	34993
4.69638	35001
4.69731	35009
4.69823	35017
4.69916	35025
4.70008	35033
4.70101	35041
4.70193	35049
4.70286	35057
4.70378	35065
4.70471	35073
4.70563	35081
4.70656	35089
4.70748	35097
4.70841	35105
4.70933	35113
4.71026	35121
4.71118	35129
4.71211	35137
4.71303	35145
4.71396	35153
4.71488	35161
4.7158	35169
4.71673	35177
4.71765	35185
4.71858	35193
4.7195	35201
4.72043	35209
4.72135	35217
4.72228	35225
4.7232	35233
4.72413	35241
4.72505	35249
4.72598	35257
4.7269	35265
4.72783	35273
4.72875	35281
4.72968	35289
4.7306	35297
4.73153	35305
4.73245	35313
4.73338	35321
4.7343	35329
4.73523	35337
4.73615	35345
4.73708	35353
4.738	35361
4.73892	35369
4.73985	35377
4.74077	35385
4.7417	35393
4.74262	35401
4.74355	35409
4.74447	35417
4.7454	35425
4.74632	35433
4.74725	35441
4.74817	35449
4.7491	35457
4.75002	35465
4.75095	35473
4.75187	35481
4.7528	35489
4.75372	35497
4.75465	35505
4.75557	35513
4.7565	35521
4.75742	35529
4.75835	35537
4.75927	35545
4.7602	35553
4.76112	35561
4.76204	35569
4.76297	35577
4.76389	35585
4.76482	35593
4.76574	35601
4.76667	35609
4.76759	35617
4.76852	35625
4.76944	35633
4.77037	35641
4.77129	35649
4.77222	35657
4.77314	35665
4.77407	35673
4.77499	35681
4.77592	35689
4.77684	35697
4.77777	35705
4.77869	35713
4.77962	35721
4.78054	35729
4.78147	35737
4.78239	35745
4.78332	35753
4.78424	35761
4.78516	35769
4.78609	35777
4.78701	35785
4.78794	35793
4.78886	35801
4.78979	35809
4.79071	35817
4.79164	35825
4.79256	35833
4.79349	35841
4.79441	35849
4.79534	35857
4.79626	35865
4.79719	35873
4.79811	35881
4.79904	35889
4.79996	35897
4.80089	35905
4.80181	35913
4.80274	35920
4.80366	35927
4.80459	35934
4.80551	35941
4.80644	35948
4.80736	35955
4.80828	35962
4.80921	35969
4.81013	35976
4.81106	35983
4.81198	35990
4.81291	35997
4.81383	36004
4.81476	36011
4.81568	36018
4.81661	36025
4.81753	36032
4.81846	36039
4.81938	36046
4.82031	36053
4.82123	36060
4.82216	36067
4.82308	36074
4.82401	36081
4.82493	36088
4.82586	36095
4.82678	36102
4.82771	36109
4.82863	36116
4.82956	36123
4.83048	36130
4.8314	36137
4.83233	36144
4.83325	36151
4.83418	36158
4.8351	36165
4.83603	36172
4.83695	36179
4.83788	36186
4.8388	36193
4.83973	36200
4.84065	36207
4.84158	36214
4.8425	36221
4.84343	36228
4.84435	36235
4.84528	36242
4.8462	36249
4.84713	36256
4.84805	36263
4.84898	36270
4.8499	36277
4.85083	36284
4.85175	36291
4.85268	36298
4.8536	36305
4.85452	36312
4.85545	36319
4.85637	36326
4.8573	36333
4.85822	36340
4.85915	36347
4.86007	36354
4.861	36361
4.86192	36368
4.86285	36375
4.86377	36382
4.8647	36389
4.86562	36396
4.86655	36403
4.86747	36410
4.8684	36417
4.86932	36424
4.87025	36431
4.87117	36438
4.8721	36445
4.87302	36452
4.87395	36459
4.87487	36466
4.8758	36473
4.87672	36480
4.87764	36487
4.87857	36494
4.87949	36501
4.88042	36508
4.88134	36515
4.88227	36522
4.88319	36529
4.88412	36536
4.88504	36543
4.88597	36550
4.88689	36557
4.88782	36564
4.88874	36571
4.88967	36578
4.89059	36585
4.89152	36592
4.89244	36599
4.89337	36606
4.89429	36613
4.89522	36620
4.89614	36627
4.89707	36634
4.89799	36641
4.89892	36648
4.89984	36655
4.90076	36662
4.90169	36669
4.90261	36676
4.90354	36683
4.90446	36690
4.90539	36697
4.90631	36704
4.90724	36711
4.90816	36718
4.90909	36725
4.91001	36732
4.91094	36739
4.91186	36746
4.91279	36753
4.91371	36760
4.91464	36767
4.91556	36774
4.91649	36781
4.91741	36788
4.91834	36795
4.91926	36802
4.92019	36809
4.92111	36816
4.92204	36823
4.92296	36830
4.92388	36837
4.92481	36844
4.92573	36851
4.92666	36858
4.92758	36865
4.92851	36872
4.92943	36879
4.93036	36886
4.93128	36893
4.93221	36900
4.93313	36907
4.93406	36914
4.93498	36921
4.93591	36928
4.93683	36935
4.93776	36942
4.93868	36949
4.93961	36956
4.94053	36963
4.94146	36970
4.94238	36977
4.94331	36984
4.94423	36991
4.94516	36998
4.94608	37005
4.947	37012
4.94793	37019
4.94885	37026
4.94978	37033
4.9507	37040
4.95163	37047
4.95255	37054
4.95348	37061
4.9544	37068
4.95533	37075
4.95625	37082
4.95718	37089
4.9581	37096
4.95903	37103
4.95995	37110
4.96088	37117
4.9618	37124
4.96273	37131
4.96365	37138
4.96458	37145
4.9655	37152
4.96643	37159
4.96735	37166
4.96828	37173
4.9692	37180
4.97012	37187
4.97105	37194
4.97197	37201
4.9729	37208
4.97382	37215
4.97475	37222
4.97567	37229
4.9766	37236
4.97752	37243
4.97845	37250
4.97937	37257
4.9803	37264
4.98122	37271
4.98215	37278
4.98307	37285
4.984	37292
4.98492	37299
4.98585	37306
4.98677	37313
4.9877	37320
4.98862	37327
4.98955	37334
4.99047	37341
4.9914	37348
4.99232	37355
4.99324	37362
4.99417	37369
4.99509	37376
4.99602	37383
4.99694	37390
4.99787	37397
4.99879	37404
4.99972	37411
5.00064	37418
5.00157	37425
5.00249	37432
5.00342	37439
5.00434	37446
5.00527	37453
5.00619	37460
5.00712	37467
5.00804	37474
5.00897	37481
5.00989	37488
5.01082	37495
5.01174	37502
5.01267	37509
5.01359	37516
5.01452	37523
5.01544	37530
5.01636	37537
5.01729	37544
5.01821	37551
5.01914	37558
5.02006	37565
5.02099	37572
5.02191	37579
5.02284	37586
5.02376	37593
5.02469	37600
5.02561	37607
5.02654	37614
5.02746	37621
5.02839	37628
5.02931	37635
5.03024	37642
5.03116	37649
5.03209	37656
5.03301	37663
5.03394	37670
5.03486	37677
5.03579	37684
5.03671	37691
5.03764	37698
5.03856	37705
5.03948	37712
5.04041	37719
5.04133	37726
5.04226	37733
5.04318	37740
5.04411	37747
5.04503	37754
5.04596	37761
5.04688	37768
5.04781	37775
5.04873	37782
5.04966	37789
5.05058	37796
5.05151	37803
5.05243	37810
5.05336	37817
5.05428	37824
5.05521	37831
5.05613	37838
5.05706	37845
5.05798	37852
5.05891	37859
5.05983	37866
5.06076	37873
5.06168	37880
5.0626	37887
5.06353	37894
5.06445	37901
5.06538	37908
5.0663	37915
5.06723	37922
5.06815	37929
5.06908	37936
5.07	37943
5.07093	37950
5.07185	37957
5.07278	37964
5.0737	37971
5.07463	37978
5.07555	37985
5.07648	37992
5.0774	37999
5.07833	38006
5.07925	38013
5.08018	38020
5.0811	38027
5.08203	38034
5.08295	38041
5.08388	38048
5.0848	38055
5.08572	38062
5.08665	38069
5.08757	38076
5.0885	38083
5.08942	38090
5.09035	38097
5.09127	38104
5.0922	38111
5.09312	38118
5.09405	38125
5.09497	38132
5.0959	38139
5.09682	38146
5.09775	38153
5.09867	38160
5.0996	38167
5.10052	38174
5.10145	38181
5.10237	38188
5.1033	38195
5.10422	38202
5.10515	38209
5.10607	38216
5.107	38223
5.10792	38230
5.10884	38237
5.10977	38244
5.11069	38251
5.11162	38258
5.11254	38265
5.11347	38272
5.11439	38279
5.11532	38286
5.11624	38293
5.11717	38300
5.11809	38307
5.11902	38314
5.11994	38321
5.12087	38328
5.12179	38335
5.12272	38342
5.12364	38349
5.12457	38356
5.12549	38363
5.12642	38370
5.12734	38377
5.12827	38384
5.12919	38391
5.13012	38398
5.13104	38405
5.13196	38412
5.13289	38419
5.13381	38426
5.13474	38433
5.13566	38440
5.13659	38447
5.13751	38454
5.13844	38461
5.13936	38468
5.14029	38475
5.14121	38482
5.14214	38489
5.14306	38496
5.14399	38503
5.14491	38510
5.14584	38517
5.14676	38524
5.14769	38531
5.14861	38538
5.14954	38545
5.15046	38552
5.15139	38559
5.15231	38566
5.15324	38573
5.15416	38580
5.15508	38587
5.15601	38594
5.15693	38601
5.15786	38608
5.15878	38615
5.15971	38622
5.16063	38629
5.16156	38636
5.16248	38643
5.16341	38650
5.16433	38657
5.16526	38664
5.16618	38671
5.16711	38678
5.16803	38685
5.16896	38692
5.16988	38699
5.17081	38706
5.17173	38713
5.17266	38720
5.17358	38727
5.17451	38734
5.17543	38741
5.17636	38748
5.17728	38755
5.1782	38762
5.17913	38769
5.18005	38776
5.18098	38783
5.1819	38790
5.18283	38797
5.18375	38804
5.18468	38811
5.1856	38818
5.18653	38825
5.18745	38832
5.18838	38839
5.1893	38846
5.19023	38853
5.19115	38860
5.19208	38867
5.193	38874
5.19393	38881
5.19485	38888
5.19578	38895
5.1967	38902
5.19763	38909
5.19855	38916
5.19948	38923
5.2004	38930
5.20132	38937
5.20225	38944
5.20317	38951
5.2041	38958
5.20502	38965
5.20595	38972
5.20687	38979
5.2078	38986
5.20872	38993
5.20965	39000
5.21057	39007
5.2115	39014
5.21242	39021
5.21335	39028
5.21427	39035
5.2152	39042
5.21612	39049
5.21705	39056
5.21797	39063
5.2189	39070
5.21982	39077
5.22075	39084
5.22167	39091
5.2226	39098
5.22352	39105
5.22444	39112
5.22537	39119
5.22629	39126
5.22722	39133
5.22814	39140
5.22907	39147
5.22999	39154
5.23092	39161
5.23184	39168
5.23277	39175
5.23369	39182
5.23462	39189
5.23554	39196
5.23647	39203
5.23739	39210
5.23832	39217
5.23924	39224
5.24017	39231
5.24109	39238
5.24202	39245
5.24294	39252
5.24387	39259
5.24479	39266
5.24572	39273
5.24664	39280
5.24756	39287
5.24849	39294
5.24941	39301
5.25034	39308
5.25126	39315
5.25219	39322
5.25311	39329
5.25404	39336
5.25496	39343
5.25589	39350
5.25681	39357
5.25774	39364
5.25866	39371
5.25959	39378
5.26051	39385
5.26144	39392
5.26236	39399
5.26329	39406
5.26421	39413
5.26514	39420
5.26606	39427
5.26699	39434
5.26791	39441
5.26884	39448
5.26976	39455
5.27068	39462
5.27161	39469
5.27253	39476
5.27346	39483
5.27438	39490
5.27531	39497
5.27623	39504
5.27716	39511
5.27808	39518
5.27901	39525
5.27993	39532
5.28086	39539
5.28178	39546
5.28271	39553
5.28363	39560
5.28456	39567
5.28548	39574
5.28641	39581
5.28733	39588
5.28826	39595
5.28918	39602
5.29011	39609
5.29103	39616
5.29196	39623
5.29288	39630
5.2938	39637
5.29473	39644
5.29565	39651
5.29658	39658
5.2975	39665
5.29843	39672
5.29935	39679
5.30028	39686
5.3012	39693
5.30213	39700
5.30305	39707
5.30398	39714
5.3049	39721
5.30583	39728
5.30675	39735
5.30768	39742
5.3086	39749
5.30953	39756
5.31045	39763
5.31138	39770
5.3123	39777
5.31323	39784
5.31415	39791
5.31508	39798
5.316	39805
5.31692	39812
5.31785	39819
5.31877	39826
5.3197	39833
5.32062	39840
5.32155	39847
5.32247	39854
5.3234	39861
5.32432	39868
5.32525	39875
5.32617	39882
5.3271	39889
5.32802	39896
5.32895	39903
5.32987	39910
5.3308	39917
5.33172	39924
5.33265	39931
5.33357	39938
5.3345	39945
5.33542	39952
5.33635	39959
5.33727	39966
5.3382	39973
5.33912	39980
5.34004	39987
5.34097	39994
5.34189	40001
5.34282	40008
5.34374	40015
5.34467	40022
5.34559	40029
5.34652	40036
5.34744	40043
5.34837	40050
5.34929	40057
5.35022	40064
5.35114	40071
5.35207	40078
5.35299	40085
5.35392	40092
5.35484	40099
5.35577	40106
5.35669	40113
5.35762	40120
5.35854	40127
5.35947	40134
5.36039	40141
5.36132	40148
5.36224	40155
5.36316	40162
5.36409	40169
5.36501	40176
5.36594	40183
5.36686	40190
5.36779	40197
5.36871	40204
5.36964	40211
5.37056	40218
5.37149	40225
5.37241	40232
5.37334	40239
5.37426	40246
5.37519	40253
5.37611	40260
5.37704	40267
5.37796	40274
5.37889	40281
5.37981	40288
5.38074	40295
5.38166	40302
5.38259	40309
5.38351	40316
5.38444	40323
5.38536	40330
5.38628	40337
5.38721	40344
5.38813	40351
5.38906	40358
5.38998	40365
5.39091	40372
5.39183	40379
5.39276	40386
5.39368	40393
5.39461	40400
5.39553	40407
5.39646	40414
5.39738	40421
5.39831	40428
5.39923	40435
5.40016	40442
5.40108	40449
5.40201	40456
5.40293	40463
5.40386	40470
5.40478	40477
5.40571	40484
5.40663	40491
5.40756	40498
5.40848	40505
5.4094	40512
5.41033	40519
5.41125	40526
5.41218	40533
5.4131	40540
5.41403	40547
5.41495	40554
5.41588	40561
5.4168	40568
5.41773	40575
5.41865	40582
5.41958	40589
5.4205	40596
5.42143	40603
5.42235	40610
5.42328	40617
5.4242	40624
5.42513	40631
5.42605	40638
5.42698	40645
5.4279	40652
5.42883	40659
5.42975	40666
5.43068	40673
5.4316	40680
5.43252	40687
5.43345	40694
5.43437	40701
5.4353	40708
5.43622	40715
5.43715	40722
5.43807	40729
5.439	40736
5.43992	40743
5.44085	40750
5.44177	40757
5.4427	40764
5.44362	40771
5.44455	40778
5.44547	40785
5.4464	40792
5.44732	40799
5.44825	40806
5.44917	40813
5.4501	40820
5.45102	40827
5.45195	40834
5.45287	40841
5.4538	40848
5.45472	40855
5.45564	40862
5.45657	40869
5.45749	40876
5.45842	40883
5.45934	40890
5.46027	40897
5.46119	40904
5.46212	40911
5.46304	40918
5.46397	40925
5.46489	40932
5.46582	40939
5.46674	40946
5.46767	40953
5.46859	40960
5.46952	40967
5.47044	40974
5.47137	40981
5.47229	40988
5.47322	40995
5.47414	41002
5.47507	41009
5.47599	41016
5.47692	41023
5.47784	41030
5.47876	41037
5.47969	41044
5.48061	41050
5.48154	41056
5.48246	41062
5.48339	41068
5.48431	41074
5.48524	41080
5.48616	41086
5.48709	41092
5.48801	41098
5.48894	41104
5.48986	41110
5.49079	41116
5.49171	41122
5.49264	41128
5.49356	41134
5.49449	41140
5.49541	41146
5.49634	41152
5.49726	41158
5.49819	41164
5.49911	41170
5.50004	41176
5.50096	41182
5.50188	41188
5.50281	41194
5.50373	41200
5.50466	41206
5.50558	41212
5.50651	41218
5.50743	41224
5.50836	41230
5.51113	536
5.57864	1072
5.61164	1608
5.61256	2144
5.64463	2680
5.64555	3216
5.64648	3752
5.6474	4288
5.67762	4824
5.67854	5360
5.67947	5896
5.68039	6432
5.68132	6968
5.68224	7504
5.68317	8040
5.68409	8576
5.71061	9112
5.71154	9648
5.71246	10184
5.71339	10720
5.71431	11256
5.71524	11792
5.71616	12328
5.71708	12864
5.71801	13400
5.71893	13936
5.71986	14472
5.72078	15008
5.72171	15544
5.72263	16080
5.72356	16616
5.72448	17152
5.7436	17688
5.74453	18224
5.74545	18760
5.74638	19296
5.7473	19832
5.74823	20368
5.74915	20904
5.75008	20917
5.751	20930
5.75193	20943
5.75285	20956
5.75378	20969
5.7547	20982
5.75563	20995
5.75655	21008
5.75748	21021
5.7584	21034
5.75932	21047
5.76025	21060
5.76117	21073
5.7621	21086
5.76302	21099
5.76395	21112
5.76487	21125
5.7658	21138
5.76672	21151
5.76765	21164
5.76857	21177
5.7695	21190
5.77042	21203
5.77135	21216
5.77227	21229
5.7766	21242
5.77752	21255
5.77844	21268
5.77937	21281
5.78029	21294
5.78122	21307
5.78214	21320
5.78307	21333
5.78399	21346
5.78492	21359
5.78584	21372
5.78677	21385
5.78769	21398
5.78862	21411
5.78954	21424
5.79047	21437
5.79139	21450
5.79232	21463
5.79324	21476
5.79417	21489
5.79509	21502
5.79602	21515
5.79694	21528
5.79787	21541
5.79879	21554
5.79972	21567
5.80064	21580
5.80156	21593
5.80249	21606
5.80341	21619
5.80434	21632
5.80526	21645
5.80619	21658
5.80711	21671
5.80804	21684
5.80896	21697
5.80989	21710
5.81081	21723
5.81174	21736
5.81266	21749
5.81359	21762
5.81451	21775
5.81544	21788
5.81636	21801
5.81729	21814
5.81821	21827
5.81914	21840
5.82006	21853
5.82099	21866
5.82191	21879
5.82284	21892
5.82376	21905
5.82468	21918
5.82561	21931
5.82653	21944
5.82746	21957
